Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Female,"Sophia Elizabeth ""Phia""•Gladieux",Phia•Gladieux,"14 June 2002 in Oley Township, Pennsylvania (USA)",,United States,153184,,Penn State University,,,,,,
Competed in Olympic Games,Female,Kelee•Lepage,Kelee•Lepage,"4 October 1997 in Honey Brook, Pennsylvania (USA)",,United States,153178,,University of Maryland,,,,,,
Competed in Olympic Games,Female,Karlie•Kisha,Karlie•Kisha,"25 September 1995 in Hamburg, Pennsylvania (USA)",,United States,153177,,University of Connecticut,,,,,,
Competed in Olympic Games,Female,Emma•DeBerdine,Emma•DeBerdine,"14 June 2001 in Millersville, Pennsylvania (USA)",,United States,153175,,University of Maryland,,,,,,
Competed in Olympic Games,Female,Kelsey McQuilkin•Bing,Kelsey•Bing,"1 October 1997 in Houston, Texas (USA)",,United States,153179,,Stanford University,,,,,,
Competed in Olympic Games,Male,Jack•Yonezuka,Jack•Yonezuka,"20 May 2003 in West Long Branch, New Jersey (USA)",,United States,153382,,,,,,,,
Competed in Olympic Games,Male,John•Jayne,John•Jayne,"4 March 1997 in Chicago, Illinois (USA)",,United States,153383,,University of Chicago,,,,,,
Competed in Olympic Games,Female,Maria Celia•Laborde,Maria•Laborde,"2 August 1990 in Kenosha, Wisconsin (USA)",,United States,153381,,,,,,,,
Competed in Olympic Games,Female,Angelica•Delgado,Angelica•Delgado,"14 December 1990 in Miami, Florida (USA)",,United States,132115,160 cm / 52 kg,"FIU Golden Panthers, Miami (USA)",,,,,,
Competed in Olympic Games,Male,Ivan•Puskovitch,Ivan•Puskovitch,"28 February 2001 in West Chester, Pennsylvania (USA)",,United States,154793,,West Virginia University,,,,,,
Competed in Olympic Games,Female,"Kathryn Eileen ""Katie""•Grimes",Katie•Grimes,"8 January 2006 in Las Vegas, Nevada (USA)",,United States,147277,,"Sandpipers of Nevada, Las Vegas (USA)",,,,,,
Competed in Olympic Games,Female,Mariah•Denigan,Mariah•Denigan,"30 May 2003 in Walton, Kentucky (USA)",,United States,154787,,,,,,,,
Competed in Olympic Games,Female,"Jessica ""Jess""•Davis (-Savner)",Jess•Davis,"31 January 1992 in Bethlehem, Connecticut (USA)",,United States,153427,,Central Connecticut State University,,,,,,
Competed in Olympic Games,Female,Evita•Griskenas,Evita•Griskenas,"3 December 2000 in Chicago, Illinois (USA)",,United States,147212,173 cm,,,,,,,
Competed in Olympic Games,Male,James Jacob•Plihal,Jacob•Plihal,"19 June 1996 in Vashon, Washington (USA)",,United States,153871,,Northeastern University,,,,,,
Competed in Olympic Games,Male,Sorin•Koszyk,Sorin•Koszyk,"27 November 1997 in Grosse Pointe Park, Michigan (USA)",,United States,153877,,Cornell University,,,,,,
Competed in Olympic Games,Male,"Benjamin ""Ben""•Davison",Ben•Davison,"24 July 1996 in Durham, England (GBR)",,United States,147438,193 cm / 87 kg,,,,,,,
Competed in Olympic Games,Male,"William ""Billy""•Bender",Billy•Bender,"9 June 2001 in Norwich, Vermont (USA)",,United States,153866,,Dartmouth College,,,,,,
Competed in Olympic Games,Male,Oliver•Bub,Oliver•Bub,"16 April 1998 in Westport, Connecticut (USA)",,United States,153873,,Dartmouth College,,,,,,
Competed in Olympic Games • Closing Flagbearer,Male,"Nicholas ""Nick""•Mead",Nick•Mead,"12 March 1995 in Strafford, Pennsylvania (USA)",,United States,147445,198 cm / 97 kg,,,,,,,
Competed in Olympic Games,Male,Justin•Best,Justin•Best,"17 August 1997 in Wilmington, Delaware (USA)",,United States,147443,193 cm,,,,,,,
Competed in Olympic Games,Male,Michael•Grady,Michael•Grady,"22 October 1996 in Pittsburgh, Pennsylvania (USA)",,United States,147444,196 cm / 91 kg,,,,,,,
Competed in Olympic Games • Competed in Youth Olympic Games,Male,Liam•Corrigan,Liam•Corrigan,"11 September 1997 in Toronto, Ontario (CAN)",,United States,2104540,196 cm,,,,,,,
Competed in Olympic Games,Male,Henry•Hollingsworth,Henry•Hollingsworth,"5 September 1997 in Dover, Massachusetts (USA)",,United States,153870,,Brown University,,,,,,
Competed in Olympic Games,Male,Nicholas•Rusher,Nicholas•Rusher,"10 June 1999 in West Bend, Wisconsin (USA)",,United States,153872,,Yale University,,,,,,
Competed in Olympic Games,Male,Christian•Tabash,Christian•Tabash,"14 May 1999 in Alexandria, Virginia (USA)",,United States,153867,,Harvard University,,,,,,
Competed in Olympic Games,Male,Clark•Dean,Clark•Dean,"3 February 2000 in Sarasota, Florida (USA)",,United States,147439,196 cm,,,,,,,
Competed in Olympic Games,Male,Christopher•Carlson,Christopher•Carlson,"14 March 1997 in Bedford, New Hampshire (USA)",,United States,153868,,University of Washington,,,,,,
Competed in Olympic Games,Male,Peter•Chatain,Peter•Chatain,"8 November 1999 in Winnetka, Illinois (USA)",,United States,153874,,Stanford University,,,,,,
Competed in Olympic Games,Male,Evan•Olson,Evan•Olson,"26 July 1997 in Seattle, Washington (USA)",,United States,153869,,University of Washington,,,,,,
Competed in Olympic Games,Male,Pieter•Quinton,Pieter•Quinton,"11 February 1998 in Portland, Oregon (USA)",,United States,153875,,Harvard University / University of Washington,,,,,,
Competed in Olympic Games,Male,Rielly•Milne,Rielly•Milne,"31 May 1996 in Woodinville, Washington (USA)",,United States,153876,,University of Washington,,,,,,
Competed in Olympic Games,Female,Kara Michelle•Kohler,Kara•Kohler,"20 January 1991 in Clayton, California (USA)",,United States,126080,188 cm / 82 kg,"California Golden Bears, Berkeley (USA)",,,,,,
Competed in Olympic Games,Female,Sophia•Vitas,Sophia•Vitas,"22 December 1992 in Franklin, Wisconsin (USA)",,United States,153864,,University of Wisconsin,,,,,,
Competed in Olympic Games,Female,"Kristina ""Kristi""•Wagner",Kristi•Wagner,"25 January 1993 in Boston, Massachusetts (USA)",,United States,147224,183 cm,,,,,,,
Competed in Olympic Games,Female,Azja•Czajkowski,Azja•Czajkowski,"16 June 2000 in Chula Vista, California (USA)",,United States,153854,,Stanford University,,,,,,
Competed in Olympic Games,Female,"Jessica ""Jess""•Thoennes",Jess•Thoennes,"20 September 1995 in Madison, Wisconsin (USA)",,United States,147222,188 cm,,,,,,,
Competed in Olympic Games,Female,Grace•Joyce,Grace•Joyce,"5 March 1998 in Northfield, Illinois (USA)",,United States,153858,,University of Wisconsin,,,,,,
Competed in Olympic Games,Female,Emily•Delleman,Emily•Delleman,"7 June 1998 in Davenport, Iowa (USA)",,United States,153856,,Stanford University,,,,,,
Competed in Olympic Games,Female,Teal•Cohen,Teal•Cohen,"7 May 1999 in Dallas, Texas (USA)",,United States,153865,,University of Washington,,,,,,
Competed in Olympic Games,Female,Lauren•O'Connor,Lauren•O'Connor,"10 August 1998 in Belleville, Wisconsin (USA)",,United States,153860,,University of Wisconsin,,,,,,
Competed in Olympic Games,Female,Emily•Kallfelz,Emily•Kallfelz,"5 April 1997 in Jamestown, Rhode Island (USA)",,United States,153857,,"Princeton University,",,,,,,
Competed in Olympic Games,Female,Kelsey•Reelick,Kelsey•Reelick,"6 November 1991 in Brookfield, Connecticut (USA)",,United States,153859,,Princeton University,,,,,,
Competed in Olympic Games,Female,"Mary ""Daisy""•Mazzio-Manson",Daisy•Mazzio-Manson,"1 February 1998 in Wellesley, Massachusetts (USA)",,United States,153855,,Yale University,,,,,,
Competed in Olympic Games • Competed in Youth Olympic Games,Female,"Kaitlyn ""Kate""•Knifton",Kate•Knifton,"5 July 2000 in Austin, Texas (USA)",,United States,2506212,180 cm / 71 kg,,,,,,,
Competed in Olympic Games,Female,Molly•Bruggeman,Molly•Bruggeman,"19 June 1992 in Dayton, Ohio (USA)",,United States,153862,,University of Notre Dame,,,,,,
Competed in Olympic Games,Female,Margaret•Hedeman,Margaret•Hedeman,"1 September 2000 in Concord, Massachusetts (USA)",,United States,153861,,Yale University,,,,,,
