Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,"Stanley Clair ""Stan""•Fail",Stan•Fail,"11 June 1936 in Yuma, Colorado (USA)",,United States,85600,180 cm / 77 kg,Demorra Speedskating Club,,,,,,
Competed in Olympic Games,Male,"Scott David ""Dave""•Gorsuch",Dave•Gorsuch,"22 September 1938 in Climax, Colorado (USA)","26 June 2021 in Vail, Colorado (USA)",United States,86153,,Continental Ski Club,,,,,,
Competed in Olympic Games,Male,"Robert Muir ""Bob""•Holme",Bob•Holme,"6 June 1969 in Denver, Colorado (USA)",,United States,86732,185 cm / 70 kg,,,,,,,
Competed in Olympic Games,Male,"John David ""Dave""•Jarrett",Dave•Jarrett,"18 November 1970 in Denver, Colorado (USA)",,United States,87488,170 cm / 60 kg,,,,,,,
Competed in Olympic Games,Female,Elva•Dryer (Martinez-),Elva•Dryer,"26 September 1971 in Durango, Colorado (USA)",,United States,89150,165 cm / 51 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Male,Travis•Brown,Travis•Brown,"7 August 1969 in Durango, Colorado (USA)",,United States,90542,183 cm / 74 kg,,,,,,,
Competed in Olympic Games,Female,Siri Lynn•Mullinix,Siri•Mullinix,"22 May 1978 in Denver, Colorado (USA)",,United States,90953,170 cm / 63 kg,"North Carolina Tar Heels, Chapel Hill (USA)",SeerDog,,,,,
Competed in Olympic Games • Other,Male,Todd•Lodwick,Todd•Lodwick,"21 November 1976 in Steamboat Springs, Colorado (USA)",,United States,91883,180 cm / 67 kg,"SSWSC, Steamboat Springs (USA)",,,,,,
Competed in Olympic Games,Male,Kerry Joel•Lynch,Kerry•Lynch,"31 July 1957 in Denver, Colorado (USA)",,United States,91988,178 cm / 70 kg,"Winter Park Ski Club, Winter Park, Colorado (USA)",,,,,,
Competed in Olympic Games,Male,Max S.•Marolt,Max•Marolt,"16 April 1936 in Aspen, Colorado (USA)","28 July 2003 in Las Leñas, Mendoza (ARG)",United States,92154,,"Aspen Ski Club, Aspen (USA)",,,,,,
Competed in Olympic Games,Male,"William Charles ""Bill""•Marolt",Bill•Marolt,"1 September 1943 in Aspen, Colorado (USA)",,United States,92155,178 cm / 80 kg,"Aspen Ski Club, Aspen (USA)",,,,,,
Competed in Olympic Games,Male,Clark Arvo•Matis,Clark•Matis,"1 July 1946 in Durango, Colorado (USA)",,United States,95231,180 cm / 64 kg,University of Colorado Racing Club,,,,,,
Competed in Olympic Games,Male,Dennis Robert•McGrane,Dennis•McGrane,"7 July 1962 in Denver, Colorado (USA)",,United States,95311,175 cm / 62 kg,"Winter Park Ski Club, Winter Park, Colorado (USA)",,,,,,
Competed in Olympic Games,Male,"Christopher Robert ""Chris""•McNeill",Chris•McNeill,"20 November 1954 in Pueblo, Colorado (USA)","5 February 2011 in Steamboat Springs, Colorado (USA)",United States,95332,183 cm / 77 kg,Springs WPC,,,,,,
Competed in Olympic Games,Male,Andy Ray•Mill,Andy•Mill,"11 February 1953 in Fort Collins, Colorado (USA)",,United States,95453,180 cm / 79 kg,,,,,,,
Competed in Olympic Games,Male,"John ""Jack""•Miller",Jack•Miller,"20 March 1965 in Boulder, Colorado (USA)",,United States,95459,,,,,,,,
Competed in Olympic Games,Male,"Richard Norman ""Dick""•Mize",Dick•Mize,"17 December 1935 in Gilman, Colorado (USA)",,United States,95499,,,,,,,,
Competed in Olympic Games,Male,"Christopher C. ""Chris""•Puckett",Chris•Puckett,"11 June 1970 in Wheat Ridge, Colorado (USA)",,United States,96627,,"SSWSC, Steamboat Springs (USA)",,,,,,
Competed in Olympic Games,Male,"Paul ""Casey""•Puckett",Casey•Puckett,"22 September 1972 in Boulder, Colorado (USA)",,United States,96628,178 cm / 93 kg,"Aspen Ski Club, Aspen (USA) / Aspen Valley Ski Club, Aspen (USA)",,,,,,
Competed in Olympic Games,Male,"Joseph M. ""Joe""•Sawyer",Joe•Sawyer,"11 April 1966 in Denver, Colorado (USA)",,United States,97207,185 cm / 93 kg,,,,,,,
Competed in Olympic Games • Competed in Olympic Games (non-medal events),Male,"Ulysses Stanley ""Stan""•Wagner",Stan•Wagner,"2 March 1908 in Pueblo, Colorado (USA)","11 October 2002 in Winnipeg, Manitoba (CAN)",Canada,98768,,"The Winnipegs, Winnipeg (CAN)",,,,,,
Competed in Olympic Games,Male,"Raymond ""Randy""•Weber",Randy•Weber,"22 May 1977 in Steamboat Springs, Colorado (USA)",,United States,98850,180 cm / 68 kg,,,,,,,
Competed in Olympic Games,Male,Alvin Paul•Wegeman,Paul•Wegeman,"1 March 1927 in Denver, Colorado (USA)","30 May 2015 in Colorado Springs, Colorado (USA)",United States,98859,,"US Navy, (USA)",,,,,,
Competed in Olympic Games,Male,Keith Richard•Wegeman,Keith•Wegeman,"28 August 1929 in Denver, Colorado (USA)",22 August 1974 in ? (MEX),United States,98860,,,,,,,,
Competed in Olympic Games,Male,"Wallace Jerold ""Buddy""•Werner",Buddy•Werner,"26 February 1936 in Steamboat Springs, Colorado (USA)","12 April 1964 in Celerina/Schlarigna, Graubünden (SUI)",United States,98905,170 cm / 78 kg,"SSWSC, Steamboat Springs (USA)",,,,,,
Competed in Olympic Games,Male,Todd Roe•Wilson,Todd•Wilson,"4 May 1965 in Denver, Colorado (USA)",,United States,98982,183 cm / 75 kg,,,,,,,
Competed in Olympic Games • Referee,Male,"Gordon L. ""Gordy""•Wren",Gordy•Wren,"5 January 1919 in Steamboat Springs, Colorado (USA)","25 November 1999 in Steamboat Springs, Colorado (USA)",United States,99040,,Eskimo Ski Club,,,,,,
Competed in Olympic Games,Male,"Ronald Paul ""Ronny""•Yeager",Ronny•Yeager,"16 August 1952 in Durango, Colorado (USA)",,United States,99106,181 cm / 70 kg,,,,,,,
Competed in Olympic Games,Female,"Kathleen ""Katie""•Monahan",Katie•Monahan,"9 November 1972 in Aspen, Colorado (USA)",,United States,99433,170 cm / 65 kg,"GMVS Ski Club, Waitsfield (USA)",,,,,,
Competed in Olympic Games • Other,Female,Sarah Kathryn•Schleper (-de Gaxiola),Sarah•Schleper,"19 February 1979 in Glenwood Springs, Colorado (USA)",,Mexico United States,99452,162 cm / 61 kg,"SSCV, Vail (USA)",,,,,,
Competed in Olympic Games,Female,"Alexandra Luise ""Alex""•Shaffer (-Wubbels)",Alex•Shaffer,"23 January 1976 in Aspen, Colorado (USA)",,United States,99473,170 cm / 70 kg,USSA,,,,,,
Competed in Olympic Games,Male,Andy•LeRoy,Andy•LeRoy,"24 June 1975 in Steamboat Springs, Colorado (USA)",,United States,99532,175 cm / 75 kg,"SSWSC, Steamboat Springs (USA)",,,,,,
Competed in Olympic Games,Male,Sacha•Gros,Sacha•Gros,"27 November 1974 in Glenwood Springs, Colorado (USA)",,United States,99542,175 cm / 84 kg,"SSWSC, Steamboat Springs (USA)",,,,,,
Competed in Olympic Games,Male,"Christopher Jeffries ""Chris""•Klug",Chris•Klug,"18 November 1972 in Vail, Colorado (USA)",,United States,99655,190 cm / 102 kg,"Aspen Valley Ski Club, Aspen (USA) / Colorado Mountain College, Glenwood Springs (USA)",,,,,,
Competed in Olympic Games,Male,"Matthew ""Matt""•Chojnacki",Matt•Chojnacki,"28 December 1973 in Denver, Colorado (USA)",,United States,99810,178 cm / 81 kg,,,,,,,
Competed in Olympic Games,Male,Jondon•Trevena,Jondon•Trevena,"10 July 1972 in Denver, Colorado (USA)",,United States,100956,175 cm / 78 kg,Fort Collins,,,,,,
Competed in Olympic Games,Male,"Matthew F. ""Matt""•Dayton",Matt•Dayton,"24 August 1977 in Fairplay, Colorado (USA)",,United States,101085,178 cm / 68 kg,"SSWSC, Steamboat Springs (USA)",,,,,,
Competed in Olympic Games,Male,"John ""Johnny""•Spillane",Johnny•Spillane,"24 November 1980 in Steamboat Springs, Colorado (USA)",,United States,101094,183 cm / 67 kg,"SSWSC, Steamboat Springs (USA)",,,,,,
Competed in Olympic Games,Male,"Clinton ""Clint""•Jones",Clint•Jones,"5 October 1984 in Steamboat Springs, Colorado (USA)",,United States,101152,175 cm / 55 kg,"SSWSC, Steamboat Springs (USA)",,,,,,
Competed in Olympic Games,Male,Jeremy Ryan•Bloom,Jeremy•Bloom,"2 April 1982 in Fort Collins, Colorado (USA)",,United States,101347,175 cm / 77 kg,"Colorado Buffaloes, Boulder (USA)",,,,,,
Competed in Olympic Games,Male,"Thomas ""Tommy""•Schwall",Tommy•Schwall,"1 August 1983 in Steamboat Springs, Colorado (USA)",,United States,101435,183 cm / 64 kg,"SSWSC, Steamboat Springs (USA)",,,,,,
Competed in Olympic Games,Female,Atalanti Maria•Tasouli,Atalanti•Tasouli,"28 September 1976 in Colorado Springs, Colorado (USA)",,Greece,103136,178 cm / 68 kg,"Sporting, Athinai",,,,,Αταλάντη•Τασούλη,
Competed in Olympic Games,Female,Shalane•Flanagan (-Edwards),Shalane•Flanagan,"8 July 1981 in Boulder, Colorado (USA)",,United States,104996,166 cm / 47 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Male,John Hamilton•Nunn,John•Nunn,"3 February 1978 in Durango, Colorado (USA)",,United States,105543,188 cm / 78 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,Charlie•Gruber,Charlie•Gruber,"6 August 1978 in Wheat Ridge, Colorado (USA)",,United States,105617,183 cm / 75 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Male,Casey•Malone,Casey•Malone,"6 April 1977 in Wheat Ridge, Colorado (USA)",,United States,105714,203 cm / 109 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Female,Kimiko•Soldati (Hirai-),Kimiko•Soldati,"10 April 1974 in Longmont, Colorado (USA)",,United States,107942,154 cm / 50 kg,"Woodlands Diving Team, The Woodlands (USA)",,,,,,
Competed in Olympic Games,Male,Jeremy•Horgan-Kobelski,Jeremy•Horgan-Kobelski,"11 August 1978 in Denver, Colorado (USA)",,United States,108003,185 cm / 70 kg,RLX Polo Sport,,,,,,
Competed in Olympic Games,Male,"Clinton Wayne ""Clint""•Zavaras",Clint•Zavaras,"4 January 1967 in Denver, Colorado (USA)",,Greece,108325,189 cm / 86 kg,"Calgary Cannons, Calgary (CAN)",,,,,,
Competed in Olympic Games,Male,Colby•Pearce,Colby•Pearce,"12 June 1972 in Boulder, Colorado (USA)",,United States,109490,175 cm / 63 kg,,,,,,,
Competed in Olympic Games,Female,Rebecca Ann•Dussault (Quinn-),Rebecca•Dussault,"14 November 1980 in Denver, Colorado (USA)",,United States,109802,165 cm / 55 kg,Subaru Factory Team,,,,,,
Competed in Olympic Games,Female,Tracy•Barnes,Tracy•Barnes,"26 April 1982 in Durango, Colorado (USA)",,United States,109993,157 cm / 48 kg,"UMFK Bengals, Fort Kent, Maine (USA)",,,,,,
Competed in Olympic Games,Female,Lanny L.•Barnes,Lanny•Barnes,"26 April 1982 in Durango, Colorado (USA)",,United States,110024,163 cm / 50 kg,"UMFK Bengals, Fort Kent, Maine (USA) / Mesa State Mavericks, Grand Junction (USA)",,,,,,
Competed in Olympic Games,Female,"Kathryn ""Katie""•Uhlaender",Katie•Uhlaender,"17 July 1984 in Vail, Colorado (USA)",,United States,110429,160 cm / 61-67 kg,"Colorado Mountain College, Glenwood Springs (USA)",,,,,,
Competed in Olympic Games,Male,Jason R.•Smith,Jason•Smith,"11 January 1982 in Aspen, Colorado (USA)",,United States,110460,185 cm / 85 kg,Ft. Lewis College,,,,,,
Competed in Olympic Games,Male,John Gillies Mark•Grahame,John•Grahame,"31 August 1975 in Denver, Colorado (USA)",,United States,110638,188 cm / 95 kg,"Tampa Bay Lightning, Tampa (USA)",,,,,,
Competed in Olympic Games,Female,"Rebecca Claire ""Becca""•Ward",Becca•Ward,"7 February 1990 in Grand Junction, Colorado (USA)",,United States,112551,170 cm / 61 kg,"Oregon Fencing Alliance, Portland (USA)",,,,,,
Competed in Olympic Games,Male,Ryan•Reser,Ryan•Reser,"16 April 1980 in Denver, Colorado (USA)",,United States,112807,178 cm / 73 kg,,,,,,,
Competed in Olympic Games,Male,Taylor Charles•Phinney,Taylor•Phinney,"27 June 1990 in Boulder, Colorado (USA)",,United States,113232,196 cm / 81 kg,"CCC Team, Santa Rosa (USA)",Mini-Phinney,,,,,
Competed in Olympic Games,Female,Janet•Culp,Janet•Culp,"24 February 1982 in Denver, Colorado (USA)",,United States,116376,160 cm / 49 kg,"Santa Clara Aquamaids, Santa Clara (USA)",,,,,,
Competed in Olympic Games,Male,Henry Carlos•Cejudo,Henry•Cejudo,"9 February 1987 in Colorado Springs, Colorado (USA)",,United States,117037,165 cm / 55 kg,"Sunkist Kids Wrestling Club, Scottsdale (USA)",,,,,,
