Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,Gerald Alexander•Tinker,Gerald•Tinker,"19 January 1951 in Miami, Florida (USA)",,United States,79130,180 cm / 76 kg,"Kent State Golden Flashes, Kent, Ohio (USA)",,,,,,
Competed in Olympic Games,Female,Schowonda D.•Williams,Schowonda•Williams,"3 December 1966 in Altamonte Springs, Florida (USA)",,United States,79573,163 cm / 57 kg,,,,,,,
Competed in Olympic Games • Non-starter • Other,Female,"Julianne ""Anne""•Abernathy",Anne•Abernathy,"12 April 1953 in Eglin Air Force Base, Florida (USA)",,United States Virgin Islands,80503,165 cm / 75 kg,,Grandma Luge,,,,,
Competed in Olympic Games,Female,Suna•Murray (-Gleason),Suna•Murray,"16 April 1955 in Tallahassee, Florida (USA)",,United States,81889,153 cm / 50 kg,"Skating Club of New York, New York (USA)",,,,,,
Competed in Olympic Games,Female,"Natalie Kimberly ""Kim""•Seybold (-Catron)",Kim•Seybold,"18 September 1965 in Orlando, Florida (USA)",,United States,82358,157 cm / 44 kg,,,,,,,
Competed in Olympic Games,Male,"Christopher Doyle ""Chris""•Snelling",Chris•Snelling,"3 December 1981 in North Miami, Florida (USA)",,Australia,82686,175 cm / 80 kg,"Wisconsin Timber Rattlers, Grand Chute, Wisconsin (USA)",,,,,,
Competed in Olympic Games,Male,"Vincent Lamont ""Vin""•Baker",Vin•Baker,"23 November 1971 in Lake Wales, Florida (USA)",,United States,82800,207 cm / 109 kg,"Seattle SuperSonics, Seattle (USA)",,,,,,
Competed in Olympic Games,Male,"Vincent Lamar ""Vince""•Carter",Vince•Carter,"26 January 1977 in Daytona Beach, Florida (USA)",,United States,82801,195 cm / 102 kg,"Toronto Raptors, Toronto (CAN)","Air Canada Carter, Vinsanity",,,,,
Competed in Olympic Games,Female,Regina•Woodward,Regina•Woodward,"18 September 1970 in Sunrise, Florida (USA)",,Hungary,83062,174 cm / 68 kg,"Budapesti Spartacus SC, Budapest (HUN)",,,,,,
Competed in Olympic Games,Male,"James Neil ""Jim""•Atkinson",Jim•Atkinson,"10 January 1929 in Deland, Florida (USA)","31 July 2010 in Black Mountain, North Carolina (USA)",United States,83739,,Rotary & Elks Club,,,,,,
Competed in Olympic Games • Other,Male,"Liston Donneal•Bochette, III",Liston•Bochette,"16 June 1957 in Fort Myers, Florida (USA)",,Puerto Rico,84206,196 cm / 96 kg,,Lin,,,,,
Competed in Olympic Games,Male,Dennis Anthony•Donahue,Dennis•Donahue,"22 August 1944 in Miami, Florida (USA)",,United States,85257,173 cm / 68 kg,,,,,,,
Competed in Olympic Games,Male,"Richard Henry ""Dick""•Durrance, Jr.","Dick•Durrance, Jr.","23 October 1914 in Tarpon Springs, Florida (USA)","13 June 2004 in Carbondale, Colorado (USA)",United States,85355,,"Dartmouth Big Green, Hanover (USA)",,,,,,
Competed in Olympic Games,Male,Hal Andrew•Hoye,Hal•Hoye,"18 September 1957 in Jacksonville, Florida (USA)",,United States,87188,175 cm / 84 kg,,,,,,,
Competed in Olympic Games,Male,"Kenneth L. ""Kenny""•Brokenburr",Kenny•Brokenburr,"29 October 1968 in Winter Haven, Florida (USA)",,United States,89101,179 cm / 77 kg,"Nike, Beaverton (USA)",Ken,,,,,
Competed in Olympic Games • Non-starter,Male,"John•Capel, Jr.","John•Capel, Jr.","27 October 1978 in Brooksville, Florida (USA)",,United States,89104,180 cm / 82 kg,"adidas, Herzogenaurach (GER)",,,,,,
Competed in Olympic Games,Male,Adam Daniel•Goucher,Adam•Goucher,"18 February 1975 in Hollywood, Florida (USA)",,United States,89128,178 cm / 64 kg,Fila,,,,,,
Competed in Olympic Games,Male,Calvin R.•Harrison,Calvin•Harrison,"20 January 1974 in Orlando, Florida (USA)",,United States,89131,186 cm / 75 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Male,Curtis•Johnson,Curtis•Johnson,"24 December 1973 in Palmetto, Florida (USA)",,United States,89140,184 cm / 81 kg,Nike / HSI,The Bullet,,,,,
Competed in Olympic Games,Female,Seilala Mang•Sua (-Zumbado),Seilala•Sua,"25 February 1978 in Fort Lauderdale, Florida (USA)",,United States,89168,187 cm / 109 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Male,"Robert Michael ""Bobby""•Seay",Bobby•Seay,"20 June 1978 in Sarasota, Florida (USA)",,United States,89748,185 cm / 86 kg,Orlando Rays,,,,,,
Competed in Olympic Games,Male,"Jeffrey Scott ""Jeff""•Lacy",Jeff•Lacy,"12 May 1977 in St. Petersburg, Florida (USA)",,United States,90054,180 cm / 75 kg,St. Pete Boxing Club,Left Hook,,,,,
Competed in Olympic Games,Female,Margie•Goldstein-Engle,Margie•Goldstein-Engle,"31 March 1958 in Wellington, Florida (USA)",,United States,90747,154 cm / 48 kg,,,,,,,
Competed in Olympic Games,Female,Mary Elise•Ray,Elise•Ray,"6 February 1982 in Tallahassee, Florida (USA)",,United States,91594,152 cm / 48 kg,,,,,,,
Competed in Olympic Games,Male,Ato Yero•Hand,Ato•Hand,"30 June 1975 in Tallahassee, Florida (USA)",,United States,92446,190 cm / 100 kg,"Olympic Training Center, Colorado Springs",,,,,,
Competed in Olympic Games,Male,Chad Alexander•Senior,Chad•Senior,"27 December 1974 in Fort Myers, Florida (USA)",,United States,92477,182 cm / 77 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,José Antonio•de Armas,José•de Armas,"25 March 1981 in ?, Florida (USA)",,Venezuela,94427,185 cm / 75 kg,,,,,,,
Competed in Olympic Games,Female,Mickisha Hazelle•Hurley,Mickisha•Hurley,"6 March 1975 in Miami Shores, Florida (USA)",,United States,94586,183 cm / 66 kg,"Barry Buccaneers, Miami Shores (USA)",,,,,,
Competed in Olympic Games,Male,George•Roumain,George•Roumain,"28 March 1976 in Parkland, Florida (USA)",,United States,94818,202 cm / 120 kg,"Pepperdine Waves, Malibu (USA)",,,,,,
Competed in Olympic Games,Male,Steven Allen•Mays,Steven•Mays,"17 June 1966 in Pensacola, Florida (USA)",,United States,95176,167 cm / 54 kg,"Navy Sports Club, Pensacola",,,,,,
Competed in Olympic Games,Male,Leo Erkki•Massa,Leo•Massa,"15 October 1929 in Clearwater, Florida (USA)","3 September 2009 in Long Branch, New Jersey (USA)",United States,95215,,Finnish Ski Club,,,,,,
Competed in Olympic Games,Male,Wayne William•Seybold,Wayne•Seybold,"5 September 1963 in Orlando, Florida (USA)",,United States,97455,167 cm / 59 kg,,,,,,,
Competed in Olympic Games • Other,Male,Brian Lee•Shimer,Brian•Shimer,"20 April 1962 in Naples, Florida (USA)",,United States,97497,180 cm / 86 kg,,,,,,,
Competed in Olympic Games,Female,Jennifer Jill•Rodriguez,Jennifer•Rodriguez,"8 June 1976 in Miami, Florida (USA)",,United States,99412,162 cm / 58 kg,"Miami / Carroll College, Waukesha, WI","Jen, Miami Ice",,,,,
Competed in Olympic Games,Male,Ryan Thomas•Berube,Ryan•Berube,"26 December 1973 in Tequesta, Florida (USA)",,United States,102396,180 cm / 68 kg,"SMU Mustangs, Dallas (USA)",,,,,,
