Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
2012 Summer Olympics,Female,Kyla Briana•Ross,Kyla•Ross,"24 October 1996 in Honolulu, Hawaii (USA)",,United States,126727,157 cm / 45 kg,,,,,,,
2016 Summer Olympics,Female,Allison M.•Brock,Allison•Brock,"7 December 1979 in Honolulu, Hawaii (USA)",,United States,132077,168 cm / 59 kg,,,,,,,
2016 Summer Olympics,Female,"Akalaini ""Bui""•Baravilala",Bui•Baravilala,"12 July 1991 in Honolulu, Hawaii (USA)",,United States,132118,168 cm / 75 kg,,,,,,,
2016 Summer Olympics,Female,"Samantha ""Sami""•Hill",Sami•Hill,"8 June 1992 in Honolulu, Hawaii (USA)",,United States,132189,183 cm / 89 kg,Santa Barbara Water Polo Foundation [United States of America],,,,,,
2016 Summer Olympics; 2020 Summer Olympics; 2024 Summer Olympics,Male,Erik Thomas•Shoji,Erik•Shoji,"24 August 1989 in Honolulu, Hawaii (USA)",,United States,136383,183 cm / 73 kg,SCC Berlin (GER),,,,,,
2016 Summer Olympics; 2020 Summer Olympics,Male,Kawika Tennefos•Shoji,Kawika•Shoji,"11 November 1987 in Honolulu, Hawaii (USA)",,United States,136384,191 cm / 88 kg,Akras Spor (TUR),,,,,,
2016 Summer Olympics; 2020 Summer Olympics; 2024 Summer Olympics,Male,Micah Makanamaikalani•Christenson,Micah•Christenson,"8 May 1993 in Honolulu, Hawaii (USA)",,United States,136386,198 cm / 86 kg,AS Volley Lube (ITA),,,,,,
2016 Summer Olympics; 2020 Summer Olympics,Male,Martin•Iosefo,Martin•Iosefo,"13 January 1990 in Honolulu, Hawaii (USA)",,United States,136597,187 cm / 95 kg,"Denver Barbarians, Denver (USA)",,,,,,
2020 Summer Olympics,Female,Taeyanna•Adams,Taeyanna•Adams,"14 March 2002 in Kailua-Kona, Hawaii (USA)",,Federated States of Micronesia,142941,,,,,,,,
2020 Summer Olympics,Male,Leon•Glatzer,Leon•Glatzer,"28 February 1997 in Kīhei, Hawaii (USA)",,Germany,143467,183 cm / 75 kg,,,,,,,
2020 Summer Olympics,Female,Mahina•Maeda,Mahina•Maeda,"15 February 1998 in ?, Hawaii (USA)",,Japan,144451,,,,,,,前田•マヒナ,
2020 Summer Olympics,Male,Hugh•Hogland-Watanabe,Hugh•Watanabe,"23 December 1998 in Waimānalo, Hawaii (USA)",,Japan,144546,207 cm / 106 kg,"Ryukyu Golden Kings, Okinawa (JPN)",,,,,渡邉•飛勇,
2020 Summer Olympics,Female,Uma•O'Neill,Uma•O'Neill,"23 March 1995 in Maui, Hawaii (USA)",,New Zealand,145732,,,,,,,,
2020 Summer Olympics,Female,Sakura•Kokumai,Sakura•Kokumai,"2 October 1992 in Honolulu, Hawaii (USA)",,United States,147197,152 cm,,,,,,,
2020 Summer Olympics,Female,Jordyn•Barratt,Jordyn•Barratt,"28 December 1998 in Haleiwa, Hawaii (USA)",,United States,147248,,,,,,,,
2020 Summer Olympics; 2024 Summer Olympics,Female,Carissa Kainani•Moore,Carissa•Moore,"27 August 1992 in Honolulu, Hawaii (USA)",,United States,147263,170 cm / 64 kg,,,,,,,
2020 Summer Olympics,Male,Heimana•Reynolds,Heimana•Reynolds,"1 August 1998 in Honolulu, Hawaii (USA)",,United States,147457,,,,,,,,
2020 Summer Olympics; 2024 Summer Olympics,Male,"John Alexander ""John John""•Florence",John John•Florence,"18 October 1992 in Honolulu, Hawaii (USA)",,United States,147462,185 cm / 84 kg,,,,,,,
