Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
2012 Summer Olympics; 2016 Summer Olympics; 2020 Summer Olympics,Female,"Rebecca Elizabeth ""Becky""•Sauerbrunn",Becky•Sauerbrunn,"6 June 1985 in St. Louis, Missouri (USA)",,United States,126537,170 cm / 64 kg,"D.C. United, Washington (USA) / FC Kansas City, Kansas City (USA)",,,,,,
2012 Summer Olympics; 2016 Summer Olympics,Female,Maya April•Moore,Maya•Moore,"11 June 1989 in Jefferson City, Missouri (USA)",,United States,126588,183 cm / 79 kg,"Minnesota Lynx, Minneapolis (USA)",,,,,,
2012 Summer Olympics,Male,Maurice•Mitchell,Maurice•Mitchell,"22 December 1989 in Kansas City, Missouri (USA)",,United States,126755,180 cm / 74 kg,"Florida State Seminoles, Tallahassee (USA)",,,,,,
2012 Summer Olympics,Female,Shannon•Vreeland,Shannon•Vreeland,"15 November 1991 in St. Louis, Missouri (USA)",,United States,127104,188 cm / 79 kg,"Athens Bulldog Swim Club, Hull, Georgia (USA)",,,,,,
2012 Summer Olympics; 2016 Summer Olympics,Female,Brittany•Borman,Brittany•Borman,"1 July 1989 in Festus, Missouri (USA)",,United States,127106,183 cm / 77 kg,"Oklahoma Sooners, Norman (USA)",,,,,,
2016 Summer Olympics,Female,Colleen•Quigley,Colleen•Quigley,"20 November 1992 in St. Louis, Missouri (USA)",,United States,132022,175 cm / 61 kg,"Nike, Beaverton (USA)",,,,,,
2016 Summer Olympics; 2020 Summer Olympics; 2024 Summer Olympics,Female,DeAnna Marie•Price,DeAnna•Price,"8 June 1993 in St. Charles, Missouri (USA)",,United States,132026,173 cm / 100 kg,Southern Illinois University,,,,,,
2016 Summer Olympics,Male,Zach•Garrett,Zach•Garrett,"8 April 1995 in Wellington, Missouri (USA)",,United States,136227,178 cm / 64 kg,United States Olympic Training Centre,,,,,,
2016 Summer Olympics; 2020 Summer Olympics,Male,Mason•Finley,Mason•Finley,"7 October 1990 in Kansas City, Missouri (USA)",,United States,136256,203 cm / 158 kg,,,,,,,
2016 Summer Olympics,Male,"Michael ""Mike""•Rodgers",Mike•Rodgers,"24 April 1985 in St. Louis, Missouri (USA)",,United States,136257,175 cm / 81 kg,"Nike, Beaverton (USA)",,,,,,
2016 Summer Olympics,Male,"Joshua Caleb ""Josh""•Prenot",Josh•Prenot,"28 July 1993 in Sedalia, Missouri (USA)",,United States,136364,180 cm / 76 kg,"California Golden Bears, Berkeley (USA)",,,,,,
2016 Summer Olympics,Male,Murphy Edward•Troy,Murphy•Troy,"31 May 1989 in St. Louis, Missouri (USA)",,United States,136387,203 cm / 107 kg,Trefl Gdańsk (POL),,,,,,
2016 Summer Olympics,Male,J'den Michael Tbory•Cox,J'den•Cox,"3 March 1995 in Columbia, Missouri (USA)",,United States,136402,180 cm / 86 kg,"Missouri Tigers, Columbia (USA)",,,,,,
2020 Summer Olympics; 2024 Summer Olympics,Male,Jayson Christopher•Tatum,Jayson•Tatum,"3 March 1998 in St. Louis, Missouri (USA)",,United States,147363,203 cm / 95 kg,"Boston Celtics, Boston (USA)",,,,,,
2020 Summer Olympics; 2024 Summer Olympics,Male,Tyler•Downs,Tyler•Downs,"19 July 2003 in St. Louis, Missouri (USA)",,United States,147412,178 cm,,,,,,,
2024 Summer Olympics,Male,Quincy•Hall,Quincy•Hall,"31 July 1998 in Kansas City, Missouri (USA)",,United States,150676,,,,,,,,
2024 Summer Olympics,Male,Brandon•Miller,Brandon•Miller,"30 January 2002 in St. Louis, Missouri (USA)",,United States,150648,,Texas A&M University,,,,,,
2024 Summer Olympics,Male,Freddie•Crittenden,Freddie•Crittenden,"3 August 1994 in St. Louis, Missouri (USA)",,United States,150658,,Syracuse University,,,,,,
2024 Summer Olympics,Female,Napheesa•Collier,Napheesa•Collier,"23 September 1996 in Jefferson City, Missouri (USA)",,United States,2102731,,"Incarnate Word Academy, O'Fallon (USA)",,,,,,
2024 Summer Olympics,Male,Patrick Timothy•Schulte,Patrick•Schulte,"13 March 2001 in St. Charles, Missouri (USA)",,United States,152454,190 cm / 79 kg,"Columbus Crew, Columbus (USA)",,,,,,
2024 Summer Olympics,Female,Rachel Leighanne•Tozier,Rachel•Tozier,"1 April 1992 in Pattonsburg, Missouri (USA)",,United States,154237,,University of Central Missouri / American Military University,,,,,,
2024 Summer Olympics,Male,"Torey James ""TJ""•DeFalco",TJ•DeFalco,"10 April 1997 in Springfield, Missouri (USA)",,United States,2104517,198 cm,"Huntington Beach High School, Huntington Beach (USA)",,,,,,
