Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1948 Summer Olympics,Female,Alice Marie•Coachman (-Davis),Alice•Coachman,"9 November 1923 in Albany, Georgia (USA)","14 July 2014 in Albany, Georgia (USA)",United States,77790,170 cm / 58 kg,Albany State College,,,,,,
1960 Summer Olympics,Female,Shirley Ann•Crowder (-Meadows),Shirley•Crowder,"22 March 1939 in Temple, Georgia (USA)",,United States,77795,173 cm / 60 kg,"TSU Tigers, Nashville (USA)",,,,,,
1956 Summer Olympics,Female,Isabelle Francis•Daniels (-Holston),Isabelle•Daniels,"31 July 1937 in Jakin, Georgia (USA)","8 September 2017 in Atlanta, Georgia (USA)",United States,77796,166 cm / 61 kg,"TSU Tigers, Nashville (USA)",,,,,,
1952 Summer Olympics,Female,"Catherine ""Cathy""•Hardy (-Lavender)",Cathy•Hardy,"8 February 1930 in Carrollton, Georgia (USA)",8 September 2017,United States,77857,157 cm / 47 kg,"Fort Valley State College Wildcats, Fort Valley, Georgia (USA)",,,,,,
1960 Summer Olympics,Female,Martha B.•Hudson (-Pennyman),Martha•Hudson,"21 March 1939 in Eastman, Georgia (USA)",,United States,77867,152 cm / 53 kg,"TSU Tigers, Nashville (USA)",Pee Wee,,,,,
1948 Summer Olympics,Female,Nell Cecelia•Jackson,Nell•Jackson,"1 July 1929 in Athens, Georgia (USA)","1 April 1988 in Binghamton, New York (USA)",United States,77874,169 cm / 57 kg,"Tuskegee Institute, Tuskegee (USA)",,,,,,
1956 Summer Olympics,Female,Margaret Rejean•Matthews (-Wilburn),Margaret•Matthews,"5 August 1935 in Griffin, Georgia (USA)",,United States,77907,165 cm / 57 kg,"TSU Tigers, Nashville (USA)",,,,,,
1956 Summer Olympics,Female,"Mildred Louise ""Millie""•McDaniel (-Singleton)",Millie•McDaniel,"4 November 1933 in Atlanta, Georgia (USA)","30 September 2004 in Pasadena, California (USA)",United States,77910,176 cm / 55 kg,"Tuskegee Institute, Tuskegee (USA)",Tex,,,,,
1964 Summer Olympics,Female,Edith Marie•McGuire (-Duvall),Edith•McGuire,"3 June 1944 in Atlanta, Georgia (USA)",,United States,77913,173 cm / 59 kg,"TSU Tigers, Nashville (USA)",,,,,,
1972 Summer Olympics,Female,Mattiline•Render,Mattiline•Render,"17 February 1947 in Moreland, Georgia (USA)",,United States,77947,167 cm / 53 kg,"Police Athletic League, New York (USA)",,,,,,
