Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1952 Summer Olympics,Male,William Thad•McArthur,Thad•McArthur,"23 November 1928 in Seattle, Washington (USA)",,United States,35160,,"US Army, (USA)",,,,,,
1972 Summer Olympics,Male,"Charles Leonard ""Chuck""•Richards",Chuck•Richards,"19 March 1945 in Tacoma, Washington (USA)",,United States,35167,180 cm / 77 kg,"US Army, (USA)",,,,,,
1988 Summer Olympics,Female,Sarah Ann•Ogilvie (-Norbury),Sarah Ann•Ogilvie,"10 April 1959 in Seattle, Washington (USA)",,Canada,36047,183 cm / 76 kg,,,,,,,
1932 Summer Olympics,Male,Richard Setsuji•Tanaka,Setsuji•Tanaka,"10 November 1909 in Spokane, Washington (USA)","27 January 2001 in Ogden, Utah (USA)",Japan,38665,178 cm / 64 kg,"Waseda University, Tokyo (JPN)",,,,,田中•節治,
1992 Summer Olympics,Female,Shannon Lee•Day (-Daley),Shannon•Day,"5 January 1970 in Seattle, Washington (USA)",,United States,40447,170 cm / 64 kg,"California Golden Bears, Berkeley (USA)",,,,,,
1984 Summer Olympics,Female,"Janet Christine ""Jan""•Harville",Jan•Harville,"19 February 1952 in Seattle, Washington (USA)",,United States,40465,180 cm / 70 kg,"Lake Washington RC, Seattle (USA)",,,,,,
1992 Summer Olympics; 1996 Summer Olympics; 2000 Summer Olympics,Female,"Elizabeth ""Betsy""•McCagg (-Hills)",Betsy•McCagg,"29 April 1967 in Kirkland, Washington (USA)",,United States,40486,188 cm / 80 kg,Lakeside High School Rowing Club,,,,,,
1992 Summer Olympics; 1996 Summer Olympics,Female,Mary Randolph•McCagg (-Larin),Mary•McCagg,"29 April 1967 in Kirkland, Washington (USA)",,United States,40487,188 cm / 77 kg,,,,,,,
1976 Summer Olympics,Female,"Susan Louise ""Sue""•Morgan (-Hooten)",Sue•Morgan,"27 September 1952 in Port Townsend, Washington (USA)",,United States,40495,175 cm / 73 kg,College Boat Club,,,,,,
1984 Summer Olympics,Female,Kristine Lee•Norelius,Kristine•Norelius,"26 December 1956 in Seattle, Washington (USA)",,United States,40496,185 cm / 76 kg,"Lake Washington RC, Seattle (USA)",,,,,,
1984 Summer Olympics,Female,Shyril•O'Steen,Shyril•O'Steen,"5 October 1960 in Seattle, Washington (USA)",,United States,40498,176 cm / 67 kg,"Lake Washington RC, Seattle (USA)",,,,,,
1936 Summer Olympics,Male,"Gordon Belgum ""Gordy""•Adam",Gordy•Adam,"26 May 1915 in Seattle, Washington (USA)","27 March 1992 in Laguna Hills, California (USA)",United States,40527,,"Washington Huskies, Seattle (USA)",,,,,,
1960 Summer Olympics,Male,"Charles Pfeiffer ""Chuck""•Alm",Chuck•Alm,"27 March 1937 in Seattle, Washington (USA)",,United States,40529,195 cm / 93 kg,"Lake Washington RC, Seattle (USA)",,,,,,
1984 Summer Olympics,Male,John Robinson•Biglow,John•Biglow,"20 December 1957 in Seattle, Washington (USA)",,United States,40556,190 cm / 85 kg,"Yale Bulldogs, New Haven (USA)",Biggy,,,,,
1936 Summer Olympics,Male,"Charles Ward ""Chuck""•Day",Chuck•Day,"19 October 1914 in Colville, Washington (USA)","26 May 1962 in Seattle, Washington (USA)",United States,40609,,"Washington Huskies, Seattle (USA)",,,,,,
1984 Summer Olympics,Male,Paul N.•Enquist,Paul•Enquist,"13 December 1955 in Seattle, Washington (USA)",,United States,40634,198 cm / 93 kg,"Lake Washington RC, Seattle (USA)",,,,,,
1964 Summer Olympics,Male,"Edward Payson ""Ed""•Ferry",Ed•Ferry,"18 June 1941 in Seattle, Washington (USA)",18 September 2023,United States,40646,193 cm / 89 kg,"US Navy, (USA)",,,,,,
1952 Summer Olympics; 1956 Summer Olympics,Male,"James Thomas ""Jim""•Fifer",Jim•Fifer,"14 July 1930 in Tacoma, Washington (USA)","7 June 1986 in Seattle, Washington (USA)",United States,40649,186 cm / 84 kg,"US Navy, (USA)",,,,,,
1964 Summer Olympics,Male,Hugh Miller•Foley,Hugh•Foley,"3 March 1944 in Seattle, Washington (USA)","9 November 2016 in Eugene, Oregon (USA)",United States,40655,191 cm / 86 kg,"Vesper Boat Club, Philadelphia (USA)",,,,,,
